meannh,cum.prob
16473.5122964937,0.707
16480.1990680176,0.708
16515.5239091074,0.709
16522.2436757168,0.71
16546.6452133837,0.711
16585.5131233417,0.712
16608.2222821895,0.713
16624.2585253326,0.714
16647.7283191519,0.715
16664.8716814194,0.716
16697.6532486265,0.717
16713.2809574305,0.718
16742.6582814282,0.719
16771.4582473512,0.72
16777.079574823,0.721
16821.1908674538,0.722
16832.3204174707,0.723
16856.5623706815,0.724
16892.7845703061,0.725
16902.4349189315,0.726
16928.751452965,0.727
16953.6157362404,0.728
16987.8951114461,0.729
16994.7523929876,0.73
17035.9650332712,0.731
17051.0012257297,0.732
17083.2038147577,0.733
17088.5086690535,0.734
17118.795683695,0.735
17138.9804209673,0.736
17169.5811883275,0.737
17200.0459176777,0.738
17236.2287554541,0.739
17256.2928732962,0.74
17268.4745778838,0.741
17308.0819397075,0.742
17338.671035543,0.743
17338.8426849123,0.744
17388.1964398265,0.745
17403.5075727991,0.746
17440.3703161027,0.747
17466.0426402529,0.748
17476.6725017762,0.749
17516.3195149837,0.75
17541.9247013385,0.751
17564.4370801486,0.752
17580.8557769173,0.753
17625.7562796178,0.754
17650.1612554665,0.755
17658.0406523551,0.756
17693.0767810279,0.757
17719.2779888684,0.758
17761.2899256547,0.759
17783.9673682953,0.76
17813.0613939491,0.761
17829.8872580577,0.762
17862.2024367424,0.763
17874.7133149816,0.764
17904.4518113759,0.765
17940.4944811096,0.766
17967.609194801,0.767
18007.8807622308,0.768
18019.693950853,0.769
18057.9319292469,0.77
18091.5677357646,0.771
18106.7927938492,0.772
18153.852650563,0.773
18171.8726331558,0.774
18194.596989414,0.775
18225.2928580058,0.776
18255.4371107698,0.777
18291.6600401747,0.778
18325.4205257615,0.779
18356.3713806056,0.78
18383.7412050895,0.781
18418.6850516536,0.782
18452.069336034,0.783
18461.6334850061,0.784
18516.7987038954,0.785
18528.084482225,0.786
18580.4975725013,0.787
18601.2600030778,0.788
18618.6517723284,0.789
18660.7511019269,0.79
18706.9968146489,0.791
18720.1274135206,0.792
18742.8189532344,0.793
18800.4219353271,0.794
18835.0941118776,0.795
18836.550370946,0.796
18875.8919358904,0.797
18934.2555522879,0.798
18941.2955800646,0.799
18985.1489120126,0.8
19007.8023676423,0.801
19039.3462577828,0.802
19083.5852537087,0.803
19112.8463831153,0.804
19141.5520576239,0.805
19203.5407464507,0.806
19223.4079390356,0.807
19272.3294950299,0.808
19286.8076867884,0.809
19324.3219162516,0.81
19374.502165891,0.811
19382.8715336363,0.812
19421.0199646767,0.813
19482.5670959319,0.814
19495.664133467,0.815
19537.611133677,0.816
19588.4548463054,0.817
19605.4178694445,0.818
19639.1380100418,0.819
19691.7900548661,0.82
19735.9340020186,0.821
19757.73963657,0.822
19813.75275064,0.823
19853.5379752887,0.824
19866.1456584979,0.825
19904.5142981989,0.826
19969.3235222093,0.827
19980.786762807,0.828
20017.2302675598,0.829
20062.6420661456,0.83
20101.9728235696,0.831
20153.6387763417,0.832
20184.7451030868,0.833
20249.3550911698,0.834
20290.9140107145,0.835
20335.1074664975,0.836
20367.791372453,0.837
20407.3865378143,0.838
20460.7391194138,0.839
20476.3548541246,0.84
20540.3477694883,0.841
20574.2716766665,0.842
20624.4213734407,0.843
20670.751658779,0.844
20704.9362915186,0.845
20750.5163332702,0.846
20801.7068023685,0.847
20825.3476159263,0.848
20875.464066395,0.849
20935.1779113164,0.85
20989.3683597041,0.851
21013.7989209091,0.852
21067.9824934337,0.853
21113.4485560841,0.854
21149.0047518539,0.855
21208.1453197036,0.856
21255.8631625796,0.857
21301.4300536208,0.858
21338.9622338126,0.859
21405.3371756626,0.86
21466.7056423364,0.861
21513.2450370596,0.862
21551.3397279443,0.863
21579.7618072946,0.864
21664.7680541642,0.865
21679.1756783472,0.866
21757.7314332139,0.867
21825.1139168375,0.868
21853.277863301,0.869
21902.7785851778,0.87
21949.5085949271,0.871
22019.4296018432,0.872
22075.065487091,0.873
22098.1695072091,0.874
22180.6258963532,0.875
22257.5343960997,0.876
22302.0494873725,0.877
22342.7513738266,0.878
22434.5362074741,0.879
22478.7999966075,0.88
22543.8415093923,0.881
22575.7917501675,0.882
22626.747638156,0.883
22695.9630866447,0.884
22789.8412405302,0.885
22827.5960022802,0.886
22913.8454380157,0.887
22960.0031361748,0.888
22987.5698044311,0.889
23071.0690452114,0.89
23136.7443402066,0.891
23218.7987620941,0.892
23248.1717110642,0.893
23311.5450926506,0.894
23400.6339703224,0.895
23499.4014345927,0.896
23524.1648637592,0.897
23637.4346164234,0.898
23670.0041774171,0.899
23763.6051108482,0.9
23842.9779294608,0.901
23922.1149957112,0.902
23971.8716993116,0.903
24038.3781551141,0.904
24096.9671199301,0.905
24199.7769878932,0.906
24236.8054203603,0.907
24387.080469079,0.908
24441.9541205519,0.909
24532.2324370163,0.91
24628.3024883839,0.911
24704.9864341279,0.912
24795.0808366743,0.913
24817.2111404475,0.914
24908.173882965,0.915
25026.0694214369,0.916
25094.7400556016,0.917
25220.1561166696,0.918
25248.6457891249,0.919
25350.2080653498,0.92
25444.6494775068,0.921
25606.9252864974,0.922
25647.88110033,0.923
25797.9222215027,0.924
25883.5404795305,0.925
25905.710076318,0.926
26008.0582756778,0.927
26200.4805031211,0.928
26301.0269214638,0.929
26331.6877140874,0.93
26497.3390801616,0.931
26558.3208699516,0.932
26682.6939718791,0.933
26781.0143730509,0.934
26908.1513101727,0.935
26992.132676692,0.936
27119.5753266552,0.937
27316.0907007982,0.938
27428.116149225,0.939
27485.3427662119,0.94
27642.6404550353,0.941
27843.8190581488,0.942
27975.6575323731,0.943
28105.8965923247,0.944
28197.3554063628,0.945
28363.8371749864,0.946
28503.809808643,0.947
28658.9654656962,0.948
28787.7308816637,0.949
29024.3667636513,0.95
29078.5851414151,0.951
29209.6618326004,0.952
29513.3634106217,0.953
29596.5106010897,0.954
29734.1046968737,0.955
30030.0990092564,0.956
30144.7632862327,0.957
30400.3133721307,0.958
30579.8331680275,0.959
30802.6110226366,0.96
30982.9022664101,0.961
31170.5746910619,0.962
31316.9240455937,0.963
31711.9970982686,0.964
31874.0106859172,0.965
31999.5526758317,0.966
32260.681194304,0.967
32631.5994158198,0.968
32759.2193725142,0.969
33133.7478643624,0.97
33426.5311185849,0.971
33689.1930776823,0.972
33932.4210869882,0.973
34305.2652147666,0.974
34892.8169590454,0.975
35010.8859953804,0.976
35366.8195916891,0.977
36062.6459247842,0.978
36226.9269531237,0.979
36566.8868482795,0.98
37318.1822686044,0.981
37554.6631595944,0.982
38405.7308811139,0.983
38943.9176722042,0.984
39544.1773140685,0.985
40332.0093722757,0.986
40909.9538364847,0.987
41362.0887220791,0.988
42073.4246879001,0.989
43689.6633585709,0.99
44084.2343909332,0.991
45351.1847114525,0.992
47485.7601896573,0.993
48363.6515116954,0.994
50851.6131336879,0.995
53419.4957410317,0.996
55337.5813821594,0.997
60712.8435495957,0.998
70413.225705516,0.999
80862.3768289489,1
